Year,Party,Candidate,State,Vote,Total,RelativeVote,PercentVote,Winner,PresidentElect,PredictiveOfWinner
1924,DEM,JohnDavi,Utah,47001,156990,0.392171067,0.299388496,0,CalvinCo,
1924,REP,CalvinCo,Utah,77327,156990,0.392171067,0.492560036,1,CalvinCo,1
1924,DEM,JohnDavi,Vermont,16124,102917,0.631048078,0.156669938,0,CalvinCo,
1924,REP,CalvinCo,Vermont,80498,102917,0.631048078,0.782164268,1,CalvinCo,1
1924,DEM,JohnDavi,Virginia,139716,223602,0.21453428,0.624842354,1,CalvinCo,
1924,REP,CalvinCo,Virginia,73312,223602,0.21453428,0.327868266,0,CalvinCo,0
1924,DEM,JohnDavi,Washingt,42842,421549,0.334946558,0.101629941,0,CalvinCo,
1924,REP,CalvinCo,Washingt,220224,421549,0.334946558,0.522416137,1,CalvinCo,1
1924,DEM,JohnDavi,WestVirg,257232,583662,0.736909752,0.440720828,0,CalvinCo,
1924,REP,CalvinCo,WestVirg,288635,583662,0.736909752,0.494524228,1,CalvinCo,1
1924,DEM,JohnDavi,Wisconsi,68115,840826,0.496996421,0.081009626,0,CalvinCo,
1924,REP,CalvinCo,Wisconsi,311614,840826,0.496996421,0.37060462,0,CalvinCo,0
1924,DEM,JohnDavi,Wyoming,12868,79900,0.559853135,0.161051314,0,CalvinCo,
1924,REP,CalvinCo,Wyoming,41858,79900,0.559853135,0.52387985,1,CalvinCo,1
1928,DEM,AlSmith,Alabama,127796,248981,0.360937756,0.513276113,1,HerbertH,
1928,REP,HerbertH,Alabama,120725,248981,0.360937756,0.484876356,0,HerbertH,0
1928,DEM,AlSmith,Arizona,38537,91254,0.189808016,0.422304776,0,HerbertH,
1928,REP,HerbertH,Arizona,52533,91254,0.189808016,0.575678874,1,HerbertH,1
1928,DEM,AlSmith,Arkansas,119196,197693,0.352754869,0.602934854,1,HerbertH,
1928,REP,HerbertH,Arkansas,77751,197693,0.352754869,0.393291619,0,HerbertH,0
1928,DEM,AlSmith,Californ,614365,1796656,0.254570897,0.341949154,0,HerbertH,
1928,REP,HerbertH,Californ,1162323,1796656,0.254570897,0.646936865,1,HerbertH,1
1928,DEM,AlSmith,Colorado,133131,392242,0.504825055,0.339410364,0,HerbertH,
1928,REP,HerbertH,Colorado,253872,392242,0.504825055,0.647233086,1,HerbertH,1
1928,DEM,AlSmith,Connecti,252085,553124,0.453909393,0.455747717,0,HerbertH,
1928,REP,HerbertH,Connecti,296641,553124,0.453909393,0.536301083,1,HerbertH,1
1928,DEM,AlSmith,Delaware,36643,105891,0.525983509,0.346044518,0,HerbertH,
1928,REP,HerbertH,Delaware,68860,105891,0.525983509,0.650291337,1,HerbertH,1
1928,DEM,AlSmith,Florida,101764,253674,0.136789754,0.401160545,0,HerbertH,
1928,REP,HerbertH,Florida,144168,253674,0.136789754,0.56831997,1,HerbertH,1
1928,DEM,AlSmith,Georgia,129602,229158,0.201132941,0.565557388,1,HerbertH,
1928,REP,HerbertH,Georgia,99368,229158,0.201132941,0.433622217,0,HerbertH,0
1928,DEM,AlSmith,Idaho,52926,151541,0.518129631,0.349252018,0,HerbertH,
1928,REP,HerbertH,Idaho,97322,151541,0.518129631,0.642215638,1,HerbertH,1
1928,DEM,AlSmith,Illinois,1313817,3107489,0.660768459,0.422790555,0,HerbertH,
1928,REP,HerbertH,Illinois,1769141,3107489,0.660768459,0.56931529,1,HerbertH,1
1928,DEM,AlSmith,Indiana,562691,1421314,0.679532379,0.395894925,0,HerbertH,
1928,REP,HerbertH,Indiana,848290,1421314,0.679532379,0.596835041,1,HerbertH,1
1928,DEM,AlSmith,Iowa,379311,1009489,0.852220991,0.375745551,0,HerbertH,
1928,REP,HerbertH,Iowa,623570,1009489,0.852220991,0.617708563,1,HerbertH,1
1928,DEM,AlSmith,Kansas,193003,713200,0.831331354,0.270615536,0,HerbertH,
1928,REP,HerbertH,Kansas,513672,713200,0.831331354,0.720235558,1,HerbertH,1
1928,DEM,AlSmith,Kentucky,381070,941274,0.899789218,0.404844923,0,HerbertH,
1928,REP,HerbertH,Kentucky,558734,941274,0.899789218,0.593593364,1,HerbertH,1
1928,DEM,AlSmith,Louisian,164655,215833,0.240806299,0.762881487,1,HerbertH,
1928,REP,HerbertH,Louisian,51160,215833,0.240806299,0.237035115,0,HerbertH,0
1928,DEM,AlSmith,Maine,81179,262171,0.687713951,0.309641417,0,HerbertH,
1928,REP,HerbertH,Maine,179923,262171,0.687713951,0.686281091,1,HerbertH,1
1928,DEM,AlSmith,Maryland,223626,528348,0.473236318,0.423255127,0,HerbertH,
1928,REP,HerbertH,Maryland,301479,528348,0.473236318,0.570606873,1,HerbertH,1
1928,DEM,AlSmith,Massachu,792758,1577823,0.672903593,0.502437853,1,HerbertH,
1928,REP,HerbertH,Massachu,775566,1577823,0.672903593,0.491541827,0,HerbertH,0
1928,DEM,AlSmith,Michigan,396762,1372082,0.428360383,0.289167849,0,HerbertH,
1928,REP,HerbertH,Michigan,965396,1372082,0.428360383,0.703599348,1,HerbertH,1
1928,DEM,AlSmith,Minnesot,396451,970976,0.624637978,0.408301544,0,HerbertH,
1928,REP,HerbertH,Minnesot,560977,970976,0.624637978,0.577745485,1,HerbertH,1
1928,DEM,AlSmith,Mississi,124539,151692,0.370752739,0.82099913,1,HerbertH,
1928,REP,HerbertH,Mississi,27153,151692,0.370752739,0.17900087,0,HerbertH,0
1928,DEM,AlSmith,Missouri,662562,1500721,0.825534043,0.441495788,0,HerbertH,
1928,REP,HerbertH,Missouri,834080,1500721,0.825534043,0.555786185,1,HerbertH,1
1928,DEM,AlSmith,Montana,78578,194108,0.696656474,0.404815876,0,HerbertH,
1928,REP,HerbertH,Montana,113300,194108,0.696656474,0.583695675,1,HerbertH,1
1928,DEM,AlSmith,Nebraska,197959,547144,0.936643419,0.361804205,0,HerbertH,
1928,REP,HerbertH,Nebraska,345745,547144,0.936643419,0.631908602,1,HerbertH,1
1928,DEM,AlSmith,Nevada,14090,32417,0.239358207,0.434648487,0,HerbertH,
